id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
180353,124490,99564,11201,487120,Shipped,2024-03-09 02:41:48.000000 UTC,2024-03-08 05:48:00.000000 UTC,,,4.9899997711181641
13595,9400,7638,24793,36890,Cancelled,2025-04-22 04:38:29.000000 UTC,,,,5.0
27641,19092,15389,28992,74762,Cancelled,2022-06-09 05:36:32.000000 UTC,,,,5.0
67877,46802,37592,18719,183359,Cancelled,2023-08-13 16:11:32.000000 UTC,,,,5.0
136635,94267,75463,16949,369298,Cancelled,2025-03-06 15:25:41.000000 UTC,,,,5.0
148177,102191,81852,24793,400446,Cancelled,2025-06-17 14:55:49.000000 UTC,,,,5.0
28477,19663,15846,18719,76993,Complete,2022-03-09 04:27:24.000000 UTC,2022-03-10 23:14:00.000000 UTC,2022-03-14 06:01:00.000000 UTC,,5.0
30293,20902,16823,16949,81953,Complete,2022-04-02 14:03:09.000000 UTC,2022-04-02 21:02:00.000000 UTC,2022-04-04 07:01:00.000000 UTC,,5.0
77772,53580,43002,9002,210078,Complete,2021-04-15 00:53:55.000000 UTC,2021-04-17 20:50:00.000000 UTC,2021-04-22 20:20:00.000000 UTC,,5.0
89576,61746,49497,18719,241943,Complete,2025-06-24 15:15:58.858314 UTC,2025-06-23 11:52:49.858314 UTC,2025-06-28 04:49:49.858314 UTC,,5.0
98329,67800,54359,28992,265645,Complete,2025-04-14 22:54:03.000000 UTC,2025-04-15 14:42:00.000000 UTC,2025-04-15 23:46:00.000000 UTC,,5.0
102732,70783,56703,28992,277524,Complete,2025-06-05 14:59:23.000000 UTC,2025-06-07 11:34:00.000000 UTC,2025-06-09 19:33:00.000000 UTC,,5.0
108489,74781,59905,28992,293062,Complete,2025-06-16 03:43:45.000000 UTC,2025-06-15 07:54:00.000000 UTC,2025-06-16 18:19:00.000000 UTC,,5.0
127112,87642,70181,28992,343512,Complete,2025-01-14 17:13:06.000000 UTC,2025-01-15 19:07:00.000000 UTC,2025-01-18 22:47:00.000000 UTC,,5.0
179810,124100,99284,16949,485613,Complete,2025-05-15 18:10:16.000000 UTC,2025-05-18 01:26:00.000000 UTC,2025-05-18 10:39:00.000000 UTC,,5.0
55995,38570,31037,28992,151406,Processing,2021-10-23 03:08:21.000000 UTC,,,,5.0
59120,40772,32835,9002,159796,Processing,2024-07-10 16:26:29.000000 UTC,,,,5.0
66278,45731,36746,18719,179088,Processing,2022-12-04 14:30:28.000000 UTC,,,,5.0
68542,47273,37978,28992,185139,Processing,2022-05-23 11:15:46.000000 UTC,,,,5.0
75017,51747,41543,18719,202633,Processing,2022-01-03 07:51:43.000000 UTC,,,,5.0
91907,63333,50787,28992,248266,Processing,2025-01-26 08:24:13.000000 UTC,,,,5.0
92963,64075,51372,11016,251141,Processing,2021-06-08 15:59:25.000000 UTC,,,,5.0
112787,77783,62331,16949,304684,Processing,2021-02-02 01:15:16.000000 UTC,,,,5.0
148033,102091,81766,28992,400060,Processing,2025-06-13 17:47:16.000000 UTC,,,,5.0
164310,113351,90755,28992,443938,Processing,2021-01-17 21:43:41.000000 UTC,,,,5.0
8186,5672,4563,11016,22207,Returned,2024-02-11 01:31:49.000000 UTC,2024-02-12 17:13:00.000000 UTC,2024-02-17 10:12:00.000000 UTC,2024-02-19 13:14:00.000000 UTC,5.0
